date,open,high,low,close,volume,openinterest,ma
2018-01-02,8.525,8.525,8.402,8.464,24379.0,0.0,0.0
2018-01-03,8.464,8.487,8.41,8.464,20231.0,0.0,0.0
2018-01-04,8.502,9.341,8.502,9.079,100453.0,0.0,0.0
2018-01-05,9.156,9.218,8.941,9.102,51036.0,0.0,0.0
2018-01-08,9.141,9.502,9.071,9.371,71130.0,0.0,0.0
2018-01-09,9.248,9.279,9.041,9.064,57480.0,0.0,0.0
2018-01-10,9.079,9.133,8.564,8.679,91761.0,0.0,0.0
2018-01-11,8.694,8.779,8.51,8.656,36704.0,0.0,0.0
2018-01-12,8.587,8.671,8.548,8.61,23542.0,0.0,0.0
2018-01-15,8.618,8.664,7.964,8.071,87261.0,0.0,0.0
2018-01-16,8.064,8.218,7.864,8.064,33159.0,0.0,0.0
2018-01-17,8.056,8.218,8.002,8.156,33911.0,0.0,0.0
2018-01-18,8.094,8.21,8.048,8.064,23249.0,0.0,0.0
2018-01-19,7.848,8.179,7.779,8.064,30986.0,0.0,0.0
2018-01-22,8.033,8.033,7.871,7.971,35123.0,0.0,0.0
2018-01-23,7.933,8.002,7.871,7.964,25256.0,0.0,0.0
2018-01-24,7.941,7.956,7.848,7.941,22510.0,0.0,0.0
2018-01-25,7.856,7.941,7.856,7.925,17430.0,0.0,0.0
2018-01-26,7.933,7.933,7.856,7.918,15332.0,0.0,0.0
2018-01-29,7.918,7.941,7.771,7.887,26304.0,0.0,0.0
2018-01-30,7.871,7.887,7.779,7.887,18397.0,0.0,0.0
2018-01-31,7.871,8.071,7.825,8.041,51079.0,0.0,0.0
2018-02-01,8.056,8.302,7.956,8.079,53539.0,0.0,0.0
2018-02-02,8.079,8.148,7.448,7.956,36789.0,0.0,0.0
2018-02-05,7.933,7.933,7.718,7.887,31502.0,0.0,0.0
2018-02-06,7.787,7.864,7.525,7.771,44576.0,0.0,0.0
2018-02-07,7.802,7.894,7.525,7.664,27520.0,0.0,0.0
2018-02-08,7.618,7.779,7.548,7.656,33335.0,0.0,0.0
2018-02-09,7.61,7.764,7.302,7.618,37781.0,0.0,0.0
2018-02-12,7.594,7.671,6.933,7.618,51744.0,0.0,0.0
2018-05-14,6.825,7.294,6.825,6.848,135921.0,0.0,0.0
2018-05-15,6.718,7.218,6.41,6.987,111047.0,0.0,0.0
2018-05-16,6.841,7.056,6.71,6.833,56941.0,0.0,0.0
2018-05-17,6.748,6.825,6.625,6.633,57244.0,0.0,0.0
2018-05-18,6.687,6.687,6.487,6.641,47410.0,0.0,0.0
2018-05-21,6.641,6.656,6.525,6.61,34650.0,0.0,0.0
2018-05-22,6.625,6.633,6.556,6.61,28301.0,0.0,0.0
2018-05-23,6.61,6.687,6.502,6.656,43504.0,0.0,0.0
2018-05-24,6.625,6.787,6.625,6.779,53886.0,0.0,0.0
2018-05-25,6.802,6.971,6.733,6.894,63008.0,0.0,0.0
2018-05-28,6.894,7.618,6.825,7.464,121048.0,0.0,0.0
2018-05-29,7.464,7.494,7.233,7.31,67382.0,0.0,0.0
