date,open,high,low,close,volume,openinterest,ma
2018-01-02,30.28,30.593,30.16,30.333,4641.0,0.0,0.0
2018-01-03,30.407,30.873,30.207,30.76,6625.0,0.0,0.0
2018-01-04,30.873,30.873,30.273,30.6,5306.0,0.0,0.0
2018-01-05,30.333,30.707,30.18,30.38,4062.0,0.0,0.0
2018-01-08,30.127,30.607,29.513,30.42,5891.0,0.0,0.0
2018-01-09,30.44,30.44,29.94,30.393,5332.0,0.0,0.0
2018-01-10,30.667,30.673,29.98,30.08,5847.0,0.0,0.0
2018-01-11,30.073,30.653,29.753,30.647,5198.0,0.0,0.0
2018-01-12,30.407,32.193,30.34,31.313,10448.0,0.0,0.0
2018-01-15,31.067,31.067,29.74,30.02,14464.0,0.0,0.0
2018-01-16,29.14,30.6,29.14,30.173,9594.0,0.0,0.0
2018-01-17,29.88,31.96,29.88,31.62,11091.0,0.0,0.0
2018-01-18,31.62,32.54,31.58,31.9,18386.0,0.0,0.0
2018-01-19,31.807,32.327,31.233,31.973,15469.0,0.0,0.0
2018-01-22,32.013,35.267,31.973,35.267,20133.0,0.0,0.0
2018-01-23,36.267,38.74,35.873,36.88,33803.0,0.0,0.0
2018-01-24,35.473,39.053,34.74,38.14,34832.0,0.0,0.0
2018-01-25,36.46,37.913,35.813,35.813,19663.0,0.0,0.0
2018-01-26,36.353,37.193,35.213,35.82,12405.0,0.0,0.0
2018-01-29,36.407,37.06,35.073,35.1,16141.0,0.0,0.0
2018-01-30,35.307,36.74,35.093,35.94,11528.0,0.0,0.0
2018-01-31,36.34,37.007,34.767,36.84,13274.0,0.0,0.0
2018-02-01,36.74,38.727,36.107,38.373,18049.0,0.0,0.0
2018-02-02,38.36,39.733,37.14,39.2,18959.0,0.0,0.0
2018-02-05,37.873,39.407,37.06,38.407,12519.0,0.0,0.0
2018-02-06,37.407,38.073,34.773,35.087,14104.0,0.0,0.0
2018-02-07,36.34,38.687,35.14,38.687,18171.0,0.0,0.0
2018-02-08,39.473,42.053,39.113,40.78,22653.0,0.0,0.0
2018-02-09,39.173,40.64,39.073,40.307,17126.0,0.0,0.0
2018-02-12,39.827,42.353,39.773,41.867,15960.0,0.0,0.0
2018-02-13,41.547,41.867,40.507,40.807,12439.0,0.0,0.0
2018-02-14,40.94,41.367,39.307,41.073,7710.0,0.0,0.0
2018-02-22,41.673,41.673,40.073,40.407,6649.0,0.0,0.0
2018-02-23,40.413,40.833,39.087,39.727,7507.0,0.0,0.0
