date,open,high,low,close,volume,openinterest,ma
2018-01-02,5.807,5.85,5.786,5.829,41657.0,0.0,0.0
2018-01-03,5.836,5.993,5.793,5.907,63896.0,0.0,0.0
2018-01-04,5.907,5.921,5.836,5.85,53697.0,0.0,0.0
2018-01-05,5.843,5.886,5.821,5.857,40519.0,0.0,0.0
2018-01-08,5.864,5.864,5.771,5.8,47446.0,0.0,0.0
2018-01-09,5.786,5.886,5.779,5.85,58034.0,0.0,0.0
2018-01-10,5.821,5.85,5.679,5.714,60379.0,0.0,0.0
2018-01-11,5.729,5.8,5.686,5.786,38369.0,0.0,0.0
2018-01-12,5.771,5.786,5.721,5.721,35695.0,0.0,0.0
2018-01-15,5.721,5.729,5.543,5.571,53076.0,0.0,0.0
2018-01-16,5.571,5.643,5.536,5.6,33024.0,0.0,0.0
2018-01-17,5.607,6.157,5.536,6.157,193709.0,0.0,0.0
2018-01-18,6.171,6.279,5.957,5.993,216798.0,0.0,0.0
2018-01-19,5.893,6.5,5.857,6.229,243308.0,0.0,0.0
2018-01-22,6.1,6.486,6.064,6.271,184262.0,0.0,0.0
2018-01-23,6.25,6.329,6.107,6.121,109753.0,0.0,0.0
2018-01-24,6.143,6.157,5.993,6.086,89875.0,0.0,0.0
2018-01-25,6.043,6.107,6.007,6.043,75050.0,0.0,0.0
2018-01-26,6.007,6.071,5.964,5.979,59845.0,0.0,0.0
2018-01-29,5.971,6.1,5.95,5.993,69164.0,0.0,0.0
2018-01-30,5.971,5.979,5.786,5.814,73149.0,0.0,0.0
2018-01-31,5.807,5.807,5.636,5.679,79372.0,0.0,0.0
2018-02-01,5.671,5.743,5.264,5.271,112773.0,0.0,0.0
2018-02-02,5.271,5.457,5.007,5.407,101854.0,0.0,0.0
2018-02-05,5.314,5.471,5.257,5.421,59236.0,0.0,0.0
2018-02-06,5.314,5.371,4.879,5.079,83293.0,0.0,0.0
2018-02-07,5.143,5.421,5.007,5.371,83447.0,0.0,0.0
2018-02-08,5.336,5.421,5.264,5.364,54045.0,0.0,0.0
2018-02-09,5.264,5.264,5.079,5.136,42711.0,0.0,0.0
2018-02-12,5.143,5.229,5.143,5.164,64662.0,0.0,0.0
2018-02-13,5.186,5.221,5.107,5.114,34537.0,0.0,0.0
2018-02-14,5.114,5.179,5.036,5.1,25275.0,0.0,0.0
2018-02-22,5.143,5.2,5.114,5.193,30828.0,0.0,0.0
2018-02-23,5.207,5.214,5.164,5.2,30205.0,0.0,0.0
2018-02-26,5.214,5.314,5.193,5.307,79434.0,0.0,0.0
2018-02-27,5.307,5.407,5.271,5.357,68467.0,0.0,0.0
2018-02-28,5.286,5.329,5.257,5.286,48548.0,0.0,0.0
2018-03-01,5.271,5.371,5.25,5.357,51598.0,0.0,0.0
2018-03-02,5.307,5.464,5.3,5.364,65851.0,0.0,0.0
2018-03-05,5.364,5.414,5.3,5.343,45962.0,0.0,0.0
2018-03-06,5.364,5.464,5.364,5.429,68388.0,0.0,0.0
2018-03-07,5.443,5.45,5.329,5.336,46509.0,0.0,0.0
2018-03-08,5.357,5.5,5.343,5.429,68697.0,0.0,0.0
2018-03-09,5.486,5.55,5.407,5.521,87791.0,0.0,0.0
2018-03-12,5.529,5.643,5.5,5.579,78136.0,0.0,0.0
2018-03-13,5.579,5.6,5.514,5.543,59149.0,0.0,0.0
2018-03-14,5.514,5.579,5.421,5.436,53826.0,0.0,0.0
2018-03-15,5.429,5.479,5.293,5.35,57610.0,0.0,0.0
2018-03-16,5.336,5.464,5.336,5.407,52079.0,0.0,0.0
2018-03-19,5.393,5.529,5.343,5.436,50500.0,0.0,0.0
2018-03-20,5.393,5.414,5.321,5.407,44767.0,0.0,0.0
2018-03-21,5.4,5.521,5.379,5.407,63166.0,0.0,0.0
2018-03-22,5.386,5.5,5.386,5.493,63723.0,0.0,0.0
2018-03-23,5.4,5.4,4.943,4.95,115019.0,0.0,0.0
2018-03-26,4.893,4.943,4.679,4.929,57626.0,0.0,0.0
2018-03-27,4.971,5.121,4.971,5.05,50905.0,0.0,0.0
2018-03-28,5.0,5.1,4.957,5.036,44483.0,0.0,0.0
2018-03-29,5.021,5.343,5.014,5.186,69588.0,0.0,0.0
2018-03-30,5.186,5.236,5.121,5.186,46584.0,0.0,0.0
2018-04-02,5.171,5.257,5.164,5.221,47143.0,0.0,0.0
2018-04-03,5.15,5.15,5.057,5.093,46613.0,0.0,0.0
2018-04-04,5.129,5.207,5.093,5.093,41222.0,0.0,0.0
2018-04-09,5.057,5.1,5.014,5.036,35236.0,0.0,0.0
2018-04-10,5.043,5.071,5.007,5.064,33713.0,0.0,0.0
2018-04-11,5.086,5.571,5.086,5.45,283576.0,0.0,0.0
2018-04-12,5.314,5.636,5.286,5.579,293578.0,0.0,0.0
2018-04-13,5.543,5.55,5.371,5.436,145037.0,0.0,0.0
2018-04-16,5.393,5.429,5.229,5.264,92209.0,0.0,0.0
2018-04-17,5.236,5.371,5.171,5.186,71462.0,0.0,0.0
2018-04-18,5.243,5.279,5.086,5.214,62640.0,0.0,0.0
2018-04-19,5.221,5.236,5.15,5.193,50355.0,0.0,0.0
2018-04-20,5.193,5.193,5.014,5.021,57936.0,0.0,0.0
2018-04-23,5.021,5.1,4.971,5.071,40034.0,0.0,0.0
2018-04-24,5.079,5.15,5.071,5.143,41905.0,0.0,0.0
2018-04-25,5.143,5.143,5.086,5.093,31364.0,0.0,0.0
2018-04-26,4.964,5.043,4.936,4.936,57898.0,0.0,0.0
2018-04-27,4.993,5.007,4.929,4.957,27471.0,0.0,0.0
2018-05-02,4.957,5.0,4.836,4.893,31170.0,0.0,0.0
2018-05-03,4.85,4.871,4.6,4.829,64801.0,0.0,0.0
2018-05-04,4.786,4.836,4.729,4.736,37439.0,0.0,0.0
2018-05-07,4.75,4.807,4.743,4.793,25516.0,0.0,0.0
2018-05-08,4.807,4.914,4.8,4.879,39917.0,0.0,0.0
2018-05-09,4.886,4.886,4.807,4.836,32978.0,0.0,0.0
2018-05-10,4.8,4.914,4.793,4.9,43813.0,0.0,0.0
2018-05-11,4.886,4.964,4.857,4.914,39682.0,0.0,0.0
2018-05-14,4.907,4.957,4.843,4.85,26222.0,0.0,0.0
2018-05-15,4.864,4.871,4.786,4.864,30483.0,0.0,0.0
2018-05-16,4.821,4.843,4.721,4.757,30465.0,0.0,0.0
2018-05-17,4.771,4.821,4.771,4.8,22923.0,0.0,0.0
2018-05-18,4.821,4.829,4.75,4.814,20709.0,0.0,0.0
2018-05-21,4.843,4.957,4.829,4.921,43232.0,0.0,0.0
2018-05-22,4.914,4.929,4.864,4.921,32518.0,0.0,0.0
2018-05-23,4.914,4.957,4.857,4.864,31164.0,0.0,0.0
2018-05-24,4.85,4.979,4.8,4.921,52536.0,0.0,0.0
2018-05-25,4.893,4.893,4.757,4.771,49370.0,0.0,0.0
2018-05-28,4.779,4.779,4.643,4.657,38538.0,0.0,0.0
2018-05-29,4.686,4.75,4.629,4.707,26746.0,0.0,0.0
2018-05-30,4.671,4.964,4.614,4.757,67710.0,0.0,0.0
2018-05-31,4.75,4.821,4.729,4.8,38744.0,0.0,0.0
2018-06-01,4.771,4.786,4.679,4.714,30835.0,0.0,0.0
2018-06-04,4.664,4.736,4.664,4.707,17139.0,0.0,0.0
2018-06-05,4.679,4.743,4.679,4.729,23649.0,0.0,0.0
2018-06-06,4.721,4.771,4.693,4.757,25033.0,0.0,0.0
2018-06-07,4.75,4.8,4.714,4.714,27808.0,0.0,0.0
2018-06-08,4.707,4.707,4.607,4.621,29535.0,0.0,0.0
2018-06-11,4.629,4.671,4.564,4.6,20108.0,0.0,0.0
2018-06-12,4.593,4.621,4.521,4.607,26548.0,0.0,0.0
2018-06-13,4.621,4.621,4.5,4.557,25944.0,0.0,0.0
2018-06-14,4.536,4.6,4.471,4.536,24285.0,0.0,0.0
2018-06-15,4.557,4.564,4.3,4.307,45115.0,0.0,0.0
2018-06-19,4.107,4.25,3.929,3.95,83722.0,0.0,0.0
2018-06-20,3.893,4.036,3.85,3.971,58101.0,0.0,0.0
2018-06-21,3.993,4.007,3.629,3.643,84046.0,0.0,0.0
2018-06-22,3.643,3.686,3.55,3.621,75037.0,0.0,0.0
2018-06-25,3.65,3.679,3.543,3.557,80074.0,0.0,0.0
2018-06-26,3.521,3.6,3.443,3.579,54222.0,0.0,0.0
2018-06-27,3.571,3.629,3.55,3.586,62936.0,0.0,0.0
2018-06-28,3.571,3.643,3.557,3.607,51886.0,0.0,0.0
2018-06-29,3.6,3.736,3.586,3.721,70611.0,0.0,0.0
2018-07-02,3.729,3.743,3.679,3.714,45309.0,0.0,0.0
2018-07-03,3.707,3.757,3.686,3.75,26805.0,0.0,0.0
2018-07-04,3.736,3.786,3.707,3.779,38737.0,0.0,0.0
2018-07-05,3.771,3.779,3.557,3.579,55189.0,0.0,0.0
2018-07-06,3.586,3.636,3.407,3.55,65963.0,0.0,0.0
2018-07-09,3.543,3.679,3.529,3.657,48448.0,0.0,0.0
2018-07-10,3.7,3.7,3.607,3.629,35462.0,0.0,0.0
2018-07-11,3.607,3.607,3.4,3.486,60135.0,0.0,0.0
2018-07-12,3.464,3.6,3.464,3.571,38105.0,0.0,0.0
2018-07-13,3.586,3.629,3.571,3.6,33105.0,0.0,0.0
2018-07-16,3.593,3.614,3.557,3.564,20806.0,0.0,0.0
2018-07-17,3.579,3.657,3.55,3.65,46063.0,0.0,0.0
2018-07-18,3.65,3.7,3.629,3.664,30078.0,0.0,0.0
2018-07-19,3.671,3.671,3.5,3.564,41657.0,0.0,0.0
2018-07-20,3.557,3.736,3.536,3.664,56225.0,0.0,0.0
2018-07-23,3.664,3.721,3.621,3.707,50260.0,0.0,0.0
2018-07-24,3.707,3.8,3.686,3.793,73025.0,0.0,0.0
2018-07-25,3.807,4.086,3.736,3.9,107984.0,0.0,0.0
2018-07-26,3.821,3.893,3.8,3.85,70048.0,0.0,0.0
2018-07-27,3.843,3.871,3.757,3.786,44818.0,0.0,0.0
2018-07-30,3.764,3.786,3.7,3.729,46108.0,0.0,0.0
2018-07-31,3.707,3.821,3.693,3.807,38948.0,0.0,0.0
2018-08-01,3.8,3.836,3.679,3.7,36562.0,0.0,0.0
2018-08-02,3.664,3.686,3.5,3.571,53575.0,0.0,0.0
2018-08-03,3.586,3.629,3.514,3.529,37840.0,0.0,0.0
2018-08-06,3.536,3.593,3.464,3.514,28811.0,0.0,0.0
2018-08-07,3.5,3.614,3.493,3.614,26436.0,0.0,0.0
2018-08-08,3.621,3.657,3.593,3.65,32851.0,0.0,0.0
2018-08-09,3.636,3.879,3.607,3.707,82461.0,0.0,0.0
2018-08-10,3.65,3.707,3.629,3.657,44170.0,0.0,0.0
2018-08-13,3.607,3.643,3.55,3.636,27106.0,0.0,0.0
2018-08-14,3.636,3.714,3.607,3.679,33002.0,0.0,0.0
2018-08-15,3.671,3.686,3.607,3.607,31584.0,0.0,0.0
2018-08-16,3.607,3.679,3.55,3.643,30990.0,0.0,0.0
2018-08-17,3.65,3.679,3.579,3.593,26237.0,0.0,0.0
2018-08-20,3.593,3.614,3.5,3.586,29097.0,0.0,0.0
2018-08-21,3.564,3.629,3.536,3.607,17320.0,0.0,0.0
2018-08-22,3.579,3.607,3.536,3.55,19245.0,0.0,0.0
2018-08-23,3.579,3.593,3.543,3.557,12604.0,0.0,0.0
2018-08-24,3.557,3.671,3.557,3.636,42592.0,0.0,0.0
2018-08-27,3.657,3.693,3.636,3.686,34617.0,0.0,0.0
2018-08-28,3.686,3.7,3.636,3.664,23130.0,0.0,0.0
2018-08-29,3.65,3.65,3.621,3.621,15007.0,0.0,0.0
2018-08-30,3.621,3.65,3.514,3.55,26083.0,0.0,0.0
2018-08-31,3.543,3.579,3.529,3.557,15114.0,0.0,0.0
2018-09-03,3.571,3.586,3.529,3.586,13490.0,0.0,0.0
2018-09-04,3.579,3.643,3.557,3.629,26478.0,0.0,0.0
2018-09-05,3.636,3.657,3.579,3.586,22445.0,0.0,0.0
2018-09-06,3.55,3.621,3.55,3.586,15494.0,0.0,0.0
2018-09-07,3.586,3.636,3.571,3.593,21781.0,0.0,0.0
2018-09-10,3.586,3.607,3.564,3.593,21149.0,0.0,0.0
2018-09-11,3.579,3.6,3.521,3.557,27987.0,0.0,0.0
2018-09-12,3.543,3.579,3.536,3.55,18739.0,0.0,0.0
2018-09-13,3.579,3.593,3.564,3.593,22271.0,0.0,0.0
2018-09-14,3.586,3.671,3.579,3.664,67385.0,0.0,0.0
2018-09-17,3.671,3.843,3.636,3.764,150566.0,0.0,0.0
2018-09-18,3.686,3.771,3.686,3.757,89401.0,0.0,0.0
2018-09-19,3.736,3.764,3.707,3.743,66023.0,0.0,0.0
2018-09-20,3.779,3.779,3.693,3.7,46280.0,0.0,0.0
2018-09-21,3.729,3.729,3.671,3.707,42864.0,0.0,0.0
2018-09-25,3.686,3.707,3.664,3.664,32866.0,0.0,0.0
2018-09-26,3.664,3.7,3.657,3.686,34471.0,0.0,0.0
2018-09-27,3.686,3.693,3.636,3.643,46406.0,0.0,0.0
2018-09-28,3.643,3.679,3.636,3.657,21780.0,0.0,0.0
2018-10-08,3.629,3.636,3.536,3.55,34961.0,0.0,0.0
2018-10-09,3.557,3.593,3.55,3.586,14823.0,0.0,0.0
2018-10-10,3.571,3.6,3.55,3.571,11600.0,0.0,0.0
2018-10-11,3.507,3.507,3.214,3.243,72389.0,0.0,0.0
2018-10-12,3.236,3.236,2.986,3.186,49151.0,0.0,0.0
2018-10-15,3.214,3.221,3.121,3.129,19445.0,0.0,0.0
2018-10-16,3.2,3.357,3.157,3.179,30596.0,0.0,0.0
2018-10-17,3.171,3.236,3.136,3.171,17528.0,0.0,0.0
2018-10-18,3.15,3.179,3.057,3.071,34166.0,0.0,0.0
2018-10-19,3.107,3.25,3.1,3.214,43767.0,0.0,0.0
2018-10-22,3.193,3.443,3.179,3.386,72399.0,0.0,0.0
2018-10-23,3.393,3.393,3.286,3.314,39493.0,0.0,0.0
2018-10-24,3.293,3.464,3.293,3.357,49122.0,0.0,0.0
2018-10-25,3.243,3.371,3.193,3.364,37972.0,0.0,0.0
2018-10-26,3.393,3.45,3.329,3.35,26547.0,0.0,0.0
2018-10-29,3.35,3.421,3.3,3.357,33565.0,0.0,0.0
2018-10-30,3.386,3.471,3.336,3.443,42385.0,0.0,0.0
2018-10-31,3.464,3.464,3.386,3.429,34324.0,0.0,0.0
2018-11-01,3.45,3.7,3.436,3.5,86439.0,0.0,0.0
2018-11-02,3.471,3.614,3.464,3.579,65204.0,0.0,0.0
2018-11-05,3.579,3.707,3.564,3.7,73788.0,0.0,0.0
2018-11-06,3.679,3.743,3.621,3.657,42823.0,0.0,0.0
2018-11-07,3.686,3.7,3.621,3.65,37931.0,0.0,0.0
2018-11-08,3.657,3.779,3.636,3.7,56751.0,0.0,0.0
2018-11-09,3.7,3.721,3.621,3.643,35566.0,0.0,0.0
2018-11-12,3.657,3.764,3.636,3.75,55491.0,0.0,0.0
2018-11-13,3.736,3.921,3.693,3.864,100200.0,0.0,0.0
2018-11-14,3.843,3.921,3.829,3.871,71236.0,0.0,0.0
2018-11-15,3.829,3.907,3.829,3.886,42597.0,0.0,0.0
2018-11-16,3.907,4.2,3.879,4.029,121016.0,0.0,0.0
2018-11-19,4.036,4.071,3.964,4.057,69345.0,0.0,0.0
2018-11-20,4.0,4.057,3.886,3.9,66693.0,0.0,0.0
2018-11-21,3.843,4.043,3.829,4.021,56696.0,0.0,0.0
2018-11-22,4.0,4.043,3.964,3.971,31423.0,0.0,0.0
2018-11-23,4.036,4.036,3.779,3.8,56708.0,0.0,0.0
2018-11-26,3.836,3.95,3.793,3.9,50779.0,0.0,0.0
2018-11-27,3.943,4.0,3.843,3.871,45468.0,0.0,0.0
2018-11-28,3.914,3.914,3.814,3.893,50161.0,0.0,0.0
2018-11-29,3.921,3.964,3.757,3.786,48139.0,0.0,0.0
2018-11-30,3.786,3.843,3.743,3.814,34748.0,0.0,0.0
2018-12-03,3.893,4.071,3.893,4.029,75826.0,0.0,0.0
2018-12-04,4.029,4.057,3.964,4.014,41069.0,0.0,0.0
2018-12-05,3.929,3.979,3.914,3.95,32837.0,0.0,0.0
2018-12-06,3.964,3.971,3.857,3.957,47832.0,0.0,0.0
2018-12-07,4.0,4.036,3.886,3.893,43793.0,0.0,0.0
2018-12-10,3.829,3.864,3.721,3.743,38195.0,0.0,0.0
2018-12-11,3.771,3.886,3.75,3.864,36091.0,0.0,0.0
2018-12-12,3.879,3.9,3.843,3.843,19600.0,0.0,0.0
2018-12-13,3.85,3.9,3.836,3.85,22242.0,0.0,0.0
2018-12-14,3.893,3.893,3.771,3.771,29194.0,0.0,0.0
