date,open,high,low,close,volume,openinterest,ma
2018-01-02,4.786,4.836,4.786,4.816,14619.0,0.0,0.0
2018-01-03,4.826,4.906,4.796,4.876,31217.0,0.0,0.0
2018-01-04,4.876,4.916,4.846,4.876,22851.0,0.0,0.0
2018-01-05,4.896,4.926,4.876,4.896,22576.0,0.0,0.0
2018-01-08,4.906,4.936,4.836,4.876,23613.0,0.0,0.0
2018-01-09,4.876,4.896,4.816,4.866,20028.0,0.0,0.0
2018-01-10,4.886,4.886,4.736,4.756,24285.0,0.0,0.0
2018-01-11,4.766,4.846,4.736,4.816,19727.0,0.0,0.0
2018-01-12,4.816,4.916,4.796,4.876,30419.0,0.0,0.0
2018-01-15,4.896,4.896,4.726,4.746,34675.0,0.0,0.0
2018-01-16,4.716,4.776,4.706,4.766,20276.0,0.0,0.0
2018-01-17,4.726,4.986,4.666,4.906,39369.0,0.0,0.0
2018-01-18,4.876,4.906,4.846,4.876,25100.0,0.0,0.0
2018-01-19,4.846,4.906,4.826,4.846,13524.0,0.0,0.0
2018-01-22,4.836,4.876,4.756,4.866,16654.0,0.0,0.0
2018-01-23,4.866,4.936,4.866,4.886,20772.0,0.0,0.0
2018-01-24,4.876,4.926,4.826,4.906,26425.0,0.0,0.0
2018-01-25,4.906,4.946,4.886,4.936,27600.0,0.0,0.0
2018-01-26,4.936,4.936,4.866,4.876,20180.0,0.0,0.0
2018-01-29,4.856,4.886,4.776,4.796,26818.0,0.0,0.0
2018-01-30,4.776,4.816,4.766,4.796,15901.0,0.0,0.0
2018-01-31,4.776,4.796,4.646,4.656,23655.0,0.0,0.0
2018-02-01,4.636,4.676,4.376,4.396,31380.0,0.0,0.0
2018-02-02,4.386,4.426,4.246,4.356,21268.0,0.0,0.0
2018-02-05,4.246,4.376,4.236,4.326,15781.0,0.0,0.0
2018-02-06,4.266,4.306,3.946,3.946,32622.0,0.0,0.0
2018-02-07,4.006,4.136,3.986,4.086,31227.0,0.0,0.0
2018-02-08,4.126,4.276,4.096,4.276,21529.0,0.0,0.0
2018-02-09,4.166,4.276,4.136,4.236,31204.0,0.0,0.0
2018-02-12,4.226,4.386,4.226,4.336,19392.0,0.0,0.0
2018-02-13,4.326,4.416,4.256,4.286,20183.0,0.0,0.0
2018-02-14,4.326,4.386,4.286,4.296,11233.0,0.0,0.0
2018-02-22,4.306,4.386,4.306,4.346,11454.0,0.0,0.0
2018-02-23,4.356,4.376,4.316,4.346,10056.0,0.0,0.0
2018-02-26,4.346,4.436,4.336,4.406,13564.0,0.0,0.0
2018-02-27,4.426,4.426,4.366,4.396,13194.0,0.0,0.0
2018-02-28,4.386,4.456,4.346,4.446,13857.0,0.0,0.0
2018-03-01,4.426,4.506,4.406,4.466,11731.0,0.0,0.0
