date,open,high,low,close,volume,openinterest,ma
2018-01-02,15.937,15.954,15.821,15.937,8487.0,0.0,0.0
2018-01-03,15.937,16.087,15.862,16.029,11330.0,0.0,0.0
2018-01-04,16.004,16.012,15.921,15.946,5662.0,0.0,0.0
2018-01-05,15.987,16.129,15.929,16.112,10572.0,0.0,0.0
2018-01-08,16.071,16.104,15.904,15.987,7543.0,0.0,0.0
2018-01-09,15.962,16.004,15.846,15.896,5043.0,0.0,0.0
2018-01-10,15.946,15.946,15.696,15.829,9749.0,0.0,0.0
2018-01-11,15.904,15.904,15.721,15.779,6281.0,0.0,0.0
2018-01-12,15.846,15.846,15.612,15.696,8233.0,0.0,0.0
2018-01-15,15.621,15.762,15.446,15.504,7012.0,0.0,0.0
2018-01-16,15.487,15.879,15.362,15.704,7687.0,0.0,0.0
2018-01-17,15.821,15.946,15.662,15.904,10000.0,0.0,0.0
2018-01-18,15.904,16.012,15.779,15.896,7336.0,0.0,0.0
2018-01-19,15.912,15.987,15.696,15.754,8689.0,0.0,0.0
2018-01-22,15.754,15.779,15.529,15.721,6458.0,0.0,0.0
2018-01-23,15.721,15.746,15.604,15.679,6567.0,0.0,0.0
2018-01-24,15.679,15.771,15.646,15.704,9793.0,0.0,0.0
2018-01-25,15.621,15.729,15.429,15.479,19250.0,0.0,0.0
2018-01-26,15.454,15.512,15.437,15.471,8204.0,0.0,0.0
2018-01-29,15.462,15.521,15.212,15.246,9799.0,0.0,0.0
2018-01-30,15.246,15.454,15.221,15.329,6780.0,0.0,0.0
2018-01-31,15.371,15.404,15.162,15.304,11663.0,0.0,0.0
2018-02-01,15.254,15.396,14.804,14.962,13826.0,0.0,0.0
2018-02-02,14.862,15.112,14.746,15.029,5910.0,0.0,0.0
2018-02-05,14.962,15.071,14.829,15.037,4784.0,0.0,0.0
2018-02-06,14.912,14.912,13.987,14.054,15860.0,0.0,0.0
2018-02-07,14.404,14.521,13.771,13.979,8520.0,0.0,0.0
2018-02-08,14.071,14.246,14.012,14.221,5300.0,0.0,0.0
2018-02-09,13.912,14.171,13.862,13.962,8898.0,0.0,0.0
2018-02-12,14.112,14.604,13.962,14.379,15442.0,0.0,0.0
